Property reference number,BA reference number,Ratepayer,Address,Postcode,Latitude,Longitude,Occupied,Liability start date,Empty from,Rateable value,VOA code,VOA description,Exemptions,Exemption start date,Relief types,Relief total,Relief mandatory,Relief discretionary
170124200511,,Premier Inn Ltd,"Premier Inn Hotel, 15, Falconers Road, Scarborough, North Yorkshire, YO11 2EN",YO11 2EN,54.28091,-0.40072,Y,2011-03-28,,305000,CH,Hotel,,,,,,
171253700500,,Melrose Property Development Ltd,"1st Floor, Ro 55a & B, Oak Road, Scarborough, North Yorkshire, YO12 4AP",YO12 4AP,54.27472,-0.41846,N,2011-03-12,,2100,CW3,Store,SMALL,12/03/2011,,,,
170112750596,,Shonas Hair Studio Limited,"67 - 69, Castle Road, Scarborough, North Yorkshire, YO11 1BH",YO11 1BH,54.28503,-0.40189,Y,2011-03-30,,10000,CS3,Hairdressing Salon,,,Small Business Relief England,,,
170201800650,,Complete Internet Services Ltd,"Office 1 At Alma House, 8, Alma Square, Scarborough, North Yorkshire, YO11 1JR",YO11 1JR,54.28114,-0.40541,Y,2011-04-14,,3750,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
170151550610,,Trade4cash Limited,"29, Newborough, Scarborough, North Yorkshire, YO11 1NA",YO11 1NA,54.28274,-0.39871,Y,2011-05-06,,20500,CS,Shops,,,Revaluation 2017 Discretionary Year 3,,,
170743190906,,Centralstate Ltd,"406, Lockton House, Peasholm Gap, Scarborough, North Yorkshire, YO12 7TN",YO12 7TN,54.29312,-0.4076,Y,2011-04-01,,4600,CH1,Apartment House,,,,,,
170283851090,,Vision Express Uk Ltd,"1, Bar House, Westborough, Scarborough, North Yorkshire, YO11 1LP",YO11 1LP,54.2822,-0.40126,Y,2011-04-01,,44750,CS,Shops,,,Retail Discount,,,
135064650500,,Holland & Barrett Retail Ltd,"1 - 2, Sandgate, Whitby, North Yorkshire, YO22 4DB",YO22 4DB,54.48752,-0.61264,Y,2011-04-01,,37750,CS,Shops,,,,,,
171959800507,,Northern Gas Networks Limited,"Compound & Storage Yard, Queen Margarets Road, Scarborough, North Yorkshire, YO11 2RH",YO11 2RH,54.26389,-0.41333,Y,2010-04-01,,18500,CW1,Land Used For Storage,,,,,,
170153100880,,Coopland & Son (Scar) Ltd,"26, North Marine Road, Scarborough, North Yorkshire, YO12 7PD",YO12 7PD,54.28585,-0.40135,Y,2011-04-16,,4250,CS,Shops,,,Retail Discount,,,
135425900790,,Poundland Stores Ltd,"45, Flowergate, Whitby, North Yorkshire, YO21 3BB",YO21 3BB,54.48679,-0.61542,Y,2011-04-11,,118000,CS,Shops,,,,,,
135258850530,,Victoria Farm Garden Centre Ltd,"Airy Hill Farm Cottages And , Caravan Park, Airy Hill, Whitby, North Yorkshire, YO21 1PZ",YO21 1PZ,54.47974,-0.61691,Y,2011-06-01,,21000,CH1,Apartment House,,,,,,
103036850525,,Sterchi'S Chocolatiers Limited,"11, Hope Street, Filey, North Yorkshire, YO14 9DJ",YO14 9DJ,54.20964,-0.28707,Y,2011-05-01,,2850,CS,Shops,,,Small Business Relief England,,,
135425900595,,Little Angel (Whitby) Ltd,"The Little Angel Inn, 18, Flowergate, Whitby, North Yorkshire, YO21 3BA",YO21 3BA,54.48649,-0.61557,Y,2011-05-26,,22350,CL,Public House,,,Retail Discount,,,
170201800600,,Fusion Resources Ltd,"21, Alma Square, Scarborough, North Yorkshire, YO11 1JR",YO11 1JR,54.28114,-0.40541,Y,2011-06-10,,11750,MH,Surgeries,,,Small Business Relief England,,,
170085571116,,Mick Grimes Shellfish Ltd,"Mick Grimes Shellfish, West Pier, Scarborough, North Yorkshire, YO11 1PD",YO11 1PD,54.28317,-0.39181,Y,2010-06-01,,14500,CW3,Store,,,Small Business Relief England,,,
170026150576,,Rubicon Pastimes Ltd,"Windmill Site Adj Olympia, Foreshore Road, Scarborough, North Yorkshire, YO11 1NU",YO11 1NU,54.28113,-0.39728,N,2011-05-23,,3500,CX,Other Commercial,LAND,23/05/2011,,,,
170026150556,,Rubicon Pastimes Ltd,"Fantasy Forest, Foreshore Road, Scarborough, North Yorkshire, YO11 1NY",YO11 1NY,54.28409,-0.39405,Y,2011-05-23,,215000,LT4,Amusement Arcade And Premises,,,,,,
135471400530,,Teare Woods Luxury Ice Cream Ltd,"9, St Anns Staith, Whitby, North Yorkshire, YO21 3PW",YO21 3PW,54.48724,-0.61434,Y,2011-06-09,,11000,CR1,Cafe,,,Small Business Relief England,,,
135079050509,,Little & Brown Ltd,"Suite 3 At, Unit G3, St Hildas Business Centre, The Ropery, Whitby, North Yorkshire, YO22 4EU",YO22 4EU,54.48265,-0.6078,Y,2011-04-01,,640,IF3,Workshop,,,Small Business Relief England,,,
171404650523,,Greencroft Milk Supplies Ltd,"31, Barrys Lane, Scarborough, North Yorkshire, YO12 4HA",YO12 4HA,54.26685,-0.42094,Y,2011-06-27,,12000,IF3,Workshop,,,,,,
170716700720,,Apm Group (Uk) Ltd,"Car Park, Adj 50, Columbus Ravine, Scarborough, North Yorkshire, YO12 7QU",YO12 7QU,54.28662,-0.40908,Y,2011-06-20,,770,CP,Car Parks & Parking Spaces,,,,,,
151105200501,,Coopers Cottages Ltd,"Long House, Beckside, Staithes, Saltburn, Cleveland, TS13 5BU", TS13 5BU,,,Y,2010-05-16,,3800,CH1,Apartment House,,,,,,
103029760503,,Marshall Management & Consultancy Ltd,"3, Green Close, Moor Road, Filey, North Yorkshire, YO14 9GQ",YO14 9GQ,54.17869,-0.28721,Y,2011-06-23,,3800,CH1,Apartment House,,,Small Business Relief England,,,
103075870574,,Essential Vivendi Ltd,"Sunrise Drive, Pumping Station And Maintenance Store, Sunrise Drive, Moor Road, Filey, North Yorkshire, YO14 9GE",YO14 9GE,54.17953,-0.28148,Y,2011-04-02,,9000,CW3,Store,,,,,,
139044900555,,Dreams Without Boundaries Ltd,"The Stiddy, High Street, Lythe, Whitby, North Yorkshire, YO21 3RT",YO21 3RT,54.50598,-0.69535,Y,2011-07-01,,4500,CL,Public House,,,DISCRETIONARY RURAL RATE RELIEF,,,
109039620531,,Jw Smith & Co Ltd,"Jw Smith At, Unit 1, Darwell Building, Hopper Hill Road, Scarborough, North Yorkshire, YO11 3YS",YO11 3YS,54.23407,-0.41721,Y,2011-04-01,,22000,CO,Office (Excluding Central & Local Gov'T),,,Revaluation 2017 Discretionary Year 3,,,
109039620533,,Aac Power Solutions Ltd,"Aac Power Solutions At, Unit 1, Darwell Building, Hopper Hill Road, Scarborough, North Yorkshire, YO11 3YS",YO11 3YS,54.23407,-0.41721,Y,2011-04-01,,15000,CW,Warehouses,,,Small Business Relief England,,,
170064550504,,Harbour Bar Ltd,"1-2-3, Sandside, Scarborough, North Yorkshire, YO11 1PE",YO11 1PE,54.28422,-0.39123,Y,2011-04-04,,65500,CR1,Cafe,,,Revaluation 2017 Discretionary Year 3,,,
170026500501,,H S Hodgson Scarborough Ltd,"1, Friargate, Scarborough, North Yorkshire, YO11 1QF",YO11 1QF,54.28418,-0.39518,Y,2011-01-01,,3200,CH1,Apartment House,,,,,,
170026500502,,H S Hodgson Scarborough Ltd,"3, Friargate, Scarborough, North Yorkshire, YO11 1QF",YO11 1QF,54.28418,-0.39518,Y,2011-01-01,,3200,CH1,Apartment House,,,,,,
170115370503,,Bumford Heating Ltd,"South Haven, Clarence Place, Whitby, North Yorkshire, YO21 3AS",YO21 3AS,54.48796,-0.61881,Y,2010-04-01,,5200,CH1,Apartment House,,,,,,
170153100945,,Wilson Retail Ltd,"52-56, North Marine Road, Scarborough, North Yorkshire, YO12 7PE",YO12 7PE,54.28725,-0.40208,Y,2011-06-10,,14000,CS,Shops,,,Revaluation 2017 Discretionary Year 3,,,
151186830528,,Section20 Ltd,"Room 3, Gateway Business Centre, Whitegate Close, Staithes, Saltburn, Cleveland, TS13 5BB", TS13 5BB,,,Y,2011-07-01,,960,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
112045100531,,Walkers Fish Restaurant (East Ayton) Ltd,"17, Main Street, East Ayton, Scarborough, North Yorkshire, YO13 9HJ",YO13 9HJ,54.24983,-0.48379,Y,2011-04-18,,20250,CR,Restaurants,,,Revaluation 2017 Discretionary Year 3,,,
103069350501,,Coast To Coast Residential Ltd,"29 &31, Southdene, Filey, North Yorkshire, YO14 9BB",YO14 9BB,54.20614,-0.28848,Y,2011-08-14,,7500,CH1,Apartment House,,,,,,
170606000563,,Gorgemead Ltd,"1a, Belgrave Crescent, Scarborough, North Yorkshire, YO11 1UB",YO11 1UB,54.27733,-0.40973,Y,2011-06-27,,35500,CS,Shops,,,Retail Discount,,,
103048750585,,Gold River Restaurant Ltd,"29 - 31, Mitford Street, Filey, North Yorkshire, YO14 9DS",YO14 9DS,54.21021,-0.28727,Y,2011-09-25,,7200,CR1,Cafe,,,Small Business Relief England,,,
129039560503,,Sailmaker Cottages Ltd,"Green Cottage, King Street, Robin Hoods Bay, Whitby, North Yorkshire, YO22 4SH",YO22 4SH,54.43066,-0.5325,Y,2010-06-01,,3800,CH1,Apartment House,,,Small Business Relief England,,,
109082670555,,Pindar Scarborough Ltd,"Grice House, Wareham Road, Scarborough, North Yorkshire, YO11 3UY",YO11 3UY,54.23764,-0.40926,Y,2011-07-27,,265000,IF,Factories,,,,,,
135079050562,,Spearfish Solutions Ltd,"Unit F11, St Hildas Business Centre, The Ropery, Whitby, North Yorkshire, YO22 4EU",YO22 4EU,54.48265,-0.6078,Y,2011-07-18,,1725,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
109064420518,,Duraweld Ltd,"Duraweld Ltd, Salter Road, Scarborough, North Yorkshire, YO11 3UP",YO11 3UP,54.23873,-0.41191,Y,2011-02-28,,95000,IF,Factories,,,,,,
104025750596,,East Coast Bearings Limited,"Units 18 & 19, Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2010-11-01,,10000,CW,Warehouses,,,,,,
109020770631,,Adp Dental Company Ltd,"Adp Dentist Care, Dunslow Road, Scarborough, North Yorkshire, YO11 3UT",YO11 3UT,54.23805,-0.41434,Y,2011-04-01,,4200,LX,Other Leisure,,,,,,
109013020641,,Yorkshire In Business Ltd,"Scarborough Enterprise Agency, Cayley Court, Hopper Hill Road, Scarborough, North Yorkshire, YO11 3YJ",YO11 3YJ,54.23302,-0.4173,Y,2011-05-01,,4650,CO,Office (Excluding Central & Local Gov'T),,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
151186830502,,A B Shellfish Ltd,"Units 2c & 2d, Whitegate Close, Staithes, Saltburn, Cleveland, TS13 5BB", TS13 5BB,,,Y,2011-11-01,,7200,CW3,Store,,,Small Business Relief England,,,
111038470528,,Woodthorpe Hall Garden Centres Ltd,"Irton Produce Garden Centre, Moor Lane, Irton, Scarborough, North Yorkshire, YO12 4RW",YO12 4RW,54.25171,-0.44984,Y,2011-10-28,,67500,CX,Other Commercial,,,Revaluation 2017 Discretionary Year 3,,,
103067360514,,Lomarsh Properties Ltd (Rixons),"14, Seaford Avenue, Moor Road, Filey, North Yorkshire, YO14 9GS",YO14 9GS,54.17918,-0.2873,Y,2011-09-26,,6200,CH1,Apartment House,,,Small Business Relief England,,,
151135450525,,The Royal George (Staithes) Ltd,"Royal George Inn, High Street, Staithes, Saltburn, Cleveland, TS13 5BH", TS13 5BH,,,Y,2011-11-01,,10800,CL,Public House,,,Small Business Relief England,,,
170624450975,,Tower Estates (Scarborough) Ltd,"60, Falsgrave Road, Scarborough, North Yorkshire, YO12 5AX",YO12 5AX,54.27687,-0.41296,Y,2011-10-17,,9100,CS,Shops,,,Small Business Relief England,,,
102009050536,,Black Dog Shops Ltd,"21-21a, Bridlington Street, Hunmanby, Filey, North Yorkshire, YO14 0JR",YO14 0JR,54.18014,-0.32157,Y,2011-11-21,,9000,CS,Shops,,,Small Business Relief England,,,
170283850623,,Max Spielmann Limited,"Unit 1, The Brunswick Shopping Centre, Westborough, Scarborough, North Yorkshire, YO11 1UE",YO11 1UE,54.28095,-0.4027,Y,2011-09-29,,20500,CS,Shops,,,Retail Discount,,,
170153100683,,Idh Acquisitions Limited,"93, North Marine Road, Scarborough, North Yorkshire, YO12 7HT",YO12 7HT,54.28853,-0.40289,Y,2011-12-01,,8800,MH,Surgeries,,,,,,
171467650586,,Next Retail Ltd,"Next At Home, Seamer Road, Scarborough, North Yorkshire, YO12 4DH",YO12 4DH,54.26065,-0.4157,Y,2011-07-29,,96000,CS10,Retail Warehouse And Premises,,,,,,
170328100513,,Johnson Electrical Ltd,"Suite 3 At, 54, Gladstone Street, Scarborough, North Yorkshire, YO12 7BN",YO12 7BN,54.28207,-0.41199,Y,2011-10-09,,1000,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
129062000795,,Rhb Book & Fossil Co. Limited,"Memory Box, New Road, Robin Hoods Bay, Whitby, North Yorkshire, YO22 4SF",YO22 4SF,54.431,-0.53301,Y,2010-12-01,,5500,CS,Shops,,,Small Business Relief England,,,
171404650533,,Nick Simpson & Sons Ltd,"21d, Barrys Lane, Scarborough, North Yorkshire, YO12 4HA",YO12 4HA,54.26685,-0.42094,Y,2011-12-14,,4750,IF3,Workshop,,,Small Business Relief England,,,
103050500505,,James Hall & Co (Properties) Ltd,"3, Murray Street, Filey, North Yorkshire, YO14 9DA",YO14 9DA,54.20942,-0.28755,Y,2012-01-08,,37000,CS,Shops,,,Retail Discount,,,
103075870521,,Essential Vivendi Ltd,"John Paul Jones, 21, Sunrise Drive, Moor Road, Filey, North Yorkshire, YO14 9PT",YO14 9PT,54.23028,-0.33024,Y,2012-01-13,,24750,CL,Public House,,,Retail Discount,,,
109045860503,,First Call Community Systems Ltd T/A Surecare Scarborough,"Gnd Flr Unit, 4, Manor Court, Manor Garth, Eastfield, Scarborough, YO11 3TU",YO11 3TU,54.23288,-0.41319,Y,2011-09-15,,11000,CO,Office (Excluding Central & Local Gov'T),,,,,,
104025750572,,Frontier Agriculture Limited,"Units 16 & 16a At, Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2011-10-01,,12000,CW,Warehouses,,,,,,
104025750573,,Frontier Agriculture Limited,"Unit 21 At , Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2011-11-01,,1750,CW3,Store,,,,,,
104025750574,,Frontier Agriculture Limited,"Unit 22 At, Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2011-11-01,,1750,CW3,Store,,,,,,
104025750600,,Frontier Agriculture Limited,"Unit 23 At, Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2011-11-01,,1750,CW3,Store,,,,,,
170283850675,,Computer Exchange Ltd,"48, Westborough, Scarborough, North Yorkshire, YO11 1UN",YO11 1UN,54.28061,-0.40418,Y,2011-11-16,,26250,CS,Shops,,,Retail Discount,,,
135173200620,,Cowen Windows Ltd,"Unit 8, Enterprise Way, Stainsacre, Whitby, North Yorkshire, YO22 4NH",YO22 4NH,54.46925,-0.595,Y,2012-01-16,,18750,IF3,Workshop,,,,,,
170752870653,,Ingham & Co Services Ltd,"Kestrel 1, Beach Hut, North Bay, Scarborough, North Yorkshire, YO12 6LP",YO12 6LP,54.28915,-0.42146,Y,2010-05-05,,350,LH1,Beach Hut & Premises,,,Small Business Relief England,,,
170752870660,,Jimmy Corrigans Ltd,"Osprey 4, Beach Hut, North Bay, Scarborough, North Yorkshire, YO12 6LP",YO12 6LP,54.28915,-0.42146,Y,2010-05-28,,350,LH1,Beach Hut & Premises,,,,,,
170752870659,,Jimmy Corrigans Ltd,"Osprey 3, Beach Hut, North Bay, Scarborough, North Yorkshire, YO12 6LP",YO12 6LP,54.28915,-0.42146,Y,2010-05-28,,350,LH1,Beach Hut & Premises,,,,,,
170283850671,,Wyatt Husler & Cook Accountants Ltd,"2nd 3rd & 4th Flrs At, 46a, Westborough, Scarborough, North Yorkshire, YO11 1UN",YO11 1UN,54.28061,-0.40418,Y,2011-09-30,,7300,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
170283850669,,Wyatt & Co (Scarborough) Ltd,"1st Flr At , 46a, Westborough, Scarborough, North Yorkshire, YO11 1UN",YO11 1UN,54.28061,-0.40418,Y,2011-09-30,,4800,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
135457250690,,Whitby Scampi Shack Limited,"Stall No 6, Scotch Head, Whitby, North Yorkshire, YO21 3PU",YO21 3PU,54.48919,-0.61491,Y,2012-01-23,,7800,CS4,Kiosk,,,Small Business Relief England,,,
104025750609,,Mccain Foods (Gb) Ltd,"Unit 32 At, Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2012-02-20,,1750,CW3,Store,,,,,,
170276700582,,Mick Paxton Architects Ltd,"Unit 302, Woodend Creative Workspace, The Crescent, Scarborough, North Yorkshire, YO11 2PW",YO11 2PW,54.27898,-0.40259,Y,2012-03-01,,2900,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
103036850560,,Scarborough Pottery Ltd,"2, Hope Street, Filey, North Yorkshire, YO14 9DL",YO14 9DL,54.20952,-0.28683,Y,2012-02-24,,8200,CS,Shops,,,Retail Discount,,,
103050500535,,Scarborough Pottery Ltd,"15, Murray Street, Filey, North Yorkshire, YO14 9DA",YO14 9DA,54.20942,-0.28755,Y,2012-03-01,,18750,CS,Shops,,,Revaluation 2017 Discretionary Year 3,,,
170104150545,,Black Swan Shoppe Ltd,"12 & 12a, Bar Street, Scarborough, North Yorkshire, YO11 2HT",YO11 2HT,54.28179,-0.39973,Y,2012-03-01,,9400,CSO,Shop Office & Premises,,,Small Business Relief England,,,
135468750502,,Dlhy Pub Company Ltd,"Resolution Hotel, Skinner Street, Whitby, North Yorkshire, YO21 3AH",YO21 3AH,54.4873,-0.61732,Y,2012-02-22,,40000,CH,Hotel,,,,,,
171959800540,,Edmundson Electrical Ltd,"Caselco Ltd, Queen Margarets Industrial Estate, Scarborough, North Yorkshire, YO12 4HL",YO12 4HL,54.26376,-0.41555,Y,2012-04-01,,12750,CW,Warehouses,,,,,,
170289900625,,Jnbl Ltd,"Gnd Floor, 19, York Place, Scarborough, North Yorkshire, YO11 2NP",YO11 2NP,54.28031,-0.40295,Y,2012-03-01,,17500,CR,Restaurants,,,Revaluation 2017 Discretionary Year 3,,,
133044250505,,John Corner Funeral Service Limited,"Workshop Adj Westcote, Low Hawsker, Whitby, North Yorkshire, YO22 4LE",YO22 4LE,54.45486,-0.57798,Y,2012-04-01,,5900,IF3,Workshop,,,Small Business Relief England,,,
135015150850,,Monks Haven Whitby Ltd,"148 - 149, Church Street, Whitby, North Yorkshire, YO22 4BH",YO22 4BH,54.48766,-0.61178,Y,2012-03-09,,26250,CR1,Cafe,,,Revaluation 2017 Discretionary Year 3,,,
108013120506,,Flower Of May Holiday Park Ltd,"Beach View Holiday Camp, Cayton Bay, Scarborough, North Yorkshire, YO11 3NP",YO11 3NP,54.24229,-0.36481,Y,2012-03-13,,4150,CC1,Caravan Site,,,,,,
102009000591,,Beck Holdings Ltd,"Unit 5 At , 7, Bridlington Road, Hunmanby, Filey, North Yorkshire, YO14 0LR",YO14 0LR,54.17385,-0.31369,Y,2012-03-31,,0,IF3,Workshop,,,,,,
170159750501,,The Britannia Hotel Wolverhampton Ltd,"Clifton Hotel, Rutland Terrace, Queen'S Parade, Scarborough, North Yorkshire, YO12 7HX",YO12 7HX,54.29039,-0.40493,Y,2012-03-19,,74500,CH,Hotel,,,,,,
170172600551,,Ambassador (East Cliff) Ltd,"The Royal Hotel, St Nicholas Street, Scarborough, North Yorkshire, YO11 2HF",YO11 2HF,54.28224,-0.39902,Y,2012-03-19,,186000,CH,Hotel,,,,,,
103029350510,,Dixons Discount Warehouse Ltd,"Fells Yard, Granville Road, Filey, North Yorkshire, YO14 9AL",YO14 9AL,54.21096,-0.29264,Y,2012-04-01,,8700,IF3,Workshop,,,,,,
170606000500,,Ashby Berry Coulsons Limited,"2, Belgrave Crescent, Scarborough, North Yorkshire, YO11 1UD",YO11 1UD,54.28236,-0.40232,Y,2012-03-23,,40750,CO,Office (Excluding Central & Local Gov'T),,,Revaluation 2017 Discretionary Year 3,,,
171633050508,,W Boyes & Co Ltd,"W Boyes & Co Ltd, Havers Hill, Eastfield, Scarborough, North Yorkshire, YO11 3DT",YO11 3DT,54.23854,-0.39138,Y,2011-05-13,,225000,CW,Warehouses,,,,,,
170582100516,,Gianni'S (U.K) Limited,"13 & 15, Victoria Road, Scarborough, North Yorkshire, YO11 1SB",YO11 1SB,54.28317,-0.40544,Y,2011-12-31,,11750,CR,Restaurants,,,Small Business Relief England,,,
139044900560,,Xg Ltd T/A Lythe Caravan Park,"Caravan Site, Ro Red Lion Inn, Lythe, Whitby, North Yorkshire, YO21 3TG",YO21 3TG,54.50384,-0.67461,Y,2012-02-25,,9750,CC1,Caravan Site,,,Small Business Relief England,,,
135015150840,,Bestsellers Direct Ltd,"146, Church Street, Whitby, North Yorkshire, YO22 4DE",YO22 4DE,54.48853,-0.61201,Y,2012-02-24,,23000,CS,Shops,,,Revaluation 2017 Discretionary Year 3,,,
102009000658,,Labplant Uk Ltd,"Lab Plant Uk Ltd, Hunmanby Industrial Estate, Hunmanby, Filey, North Yorkshire, YO14 0PH",YO14 0PH,54.17461,-0.30983,Y,2012-05-01,,23750,IF3,Workshop,,,,,,
135070600511,,Whitehall Spital Bridge Ltd,"Flats 1 - 6, Whitehall, Spital Bridge, Whitby, North Yorkshire, YO22 4EF",YO22 4EF,54.47989,-0.61113,Y,2012-05-01,,16500,CH1,Apartment House,,,Revaluation 2017 Discretionary Year 3,,,
139164600537,,Hall And Prescott Ltd,"Foxglove & Harebell Cottages, The Valley, Sandsend, Whitby, North Yorkshire, YO21 3TE",YO21 3TE,54.50296,-0.67538,Y,2012-03-16,,8500,CH1,Apartment House,,,Small Business Relief England,,,
120087620525,,Morris Vermaport Ltd,"Unit 1f, Willymath Close, Burniston, Scarborough, North Yorkshire, YO13 0HG",YO13 0HG,54.31966,-0.43983,Y,2012-05-01,,3150,IF3,Workshop,,,,,,
109082670535,,Cht Solutions Ltd,"7, Wareham Road, Scarborough, North Yorkshire, YO11 3UW",YO11 3UW,54.23625,-0.40603,Y,2012-05-01,,5300,IF3,Workshop,,,Small Business Relief England,,,
109013300507,,Secure And Confidential Documents Ltd,"Secure And Confidential Documents At, Ventress House, Thornburgh Road, Scarborough, North Yorkshire, YO11 3UY",YO11 3UY,54.23764,-0.40926,Y,2011-09-13,,52500,IF,Factories,,,,,,
170624450695,,Centurion Windows Ltd,"115, Falsgrave Road, Scarborough, North Yorkshire, YO12 5EG",YO12 5EG,54.277,-0.41397,Y,2012-05-13,,12250,CS,Shops,,,Retail Discount,,,
135404950600,,Bonmarche Ltd,"26 - 27, Baxtergate, Whitby, North Yorkshire, YO21 1BW",YO21 1BW,54.48605,-0.61457,Y,2012-01-21,,44750,CS,Shops,,,,,,
170283850683,,Bonmarche Ltd,"Unit 19 - 20, The Brunswick Shopping Centre, Westborough, Scarborough, North Yorkshire, YO11 1UE",YO11 1UE,54.28095,-0.4027,Y,2012-01-21,,102000,CS,Shops,,,,,,
170283850657,,Bonmarche Ltd,"Store No 12, The Brunswick Shopping Centre, Westborough, Scarborough, North Yorkshire, YO11 1UE",YO11 1UE,54.28095,-0.4027,Y,2012-01-21,,1225,CW3,Store,,,,,,
103006350660,,Home From Home Too Ltd,"46, Belle Vue Street, Filey, North Yorkshire, YO14 9HY",YO14 9HY,54.20831,-0.28772,Y,2012-06-29,,5600,CS,Shops,,,Small Business Relief England,,,
103041050531,,Home From Home Too Ltd,"Unit 9, Laundry Road, Filey, North Yorkshire, YO14 9EE",YO14 9EE,54.21209,-0.28999,Y,2012-06-29,,2550,CW3,Store,,,,,,
115089550606,,Jordent Ltd,"Unit 6, Farfield Workshops, Wykeham, Scarborough, North Yorkshire, YO13 9QD",YO13 9QD,54.23838,-0.51833,Y,2012-07-01,,5300,IF3O,Workshop Office And Premises,,,Small Business Relief England,,,
170059550566,,Slots-R-Us Limited,"60a, Quay Street, Scarborough, North Yorkshire, YO11 1PL",YO11 1PL,54.28436,-0.38897,N,2012-06-19,,2275,IF3,Workshop,SMALL,19/06/2012,,,,
135483550525,,The Wellington (Whitby) Ltd,"The Whitby Way, 7, Wellington Road, Whitby, North Yorkshire, YO21 1DY",YO21 1DY,54.48547,-0.61581,Y,2012-05-31,,27800,CL,Public House,,,Retail Discount,,,
135668700537,,Porthole Foundation Ltd,"16, Skinner Street, Whitby, North Yorkshire, YO21 3AQ",YO21 3AQ,54.48703,-0.61755,Y,2012-04-01,,9400,CS,Shops,,,Small Business Relief England,,,
